nick	n_matches	Assassin_avg_kda	Assassin_avg_dmg	Assassin_avg_wr	Assassin_var_kda	Assassin_var_dmg	Assassin_var_wr	Assassin_weights	Fighter_avg_kda	Fighter_avg_dmg	Fighter_avg_wr	Fighter_var_kda	Fighter_var_dmg	Fighter_var_wr	Fighter_weights	Mage_avg_kda	Mage_avg_dmg	Mage_avg_wr	Mage_var_kda	Mage_var_dmg	Mage_var_wr	Mage_weights	Marksman_avg_kda	Marksman_avg_dmg	Marksman_avg_wr	Marksman_var_kda	Marksman_var_dmg	Marksman_var_wr	Marksman_weights	Support_avg_kda	Support_avg_dmg	Support_avg_wr	Support_var_kda	Support_var_dmg	Support_var_wr	Support_weights	Tank_avg_kda	Tank_avg_dmg	Tank_avg_wr	Tank_var_kda	Tank_var_dmg	Tank_var_wr	Tank_weights	Assassin_avg_goldEarned	Assassin_avg_totalDamageTaken	Assassin_avg_totalMinionsKilled	Assassin_avg_visionScore	Assassin_avg_visionWardsBoughtInGame	Assassin_var_goldEarned	Assassin_var_totalDamageTaken	Assassin_var_totalMinionsKilled	Assassin_var_visionScore	Assassin_var_visionWardsBoughtInGame	Fighter_avg_goldEarned	Fighter_avg_totalDamageTaken	Fighter_avg_totalMinionsKilled	Fighter_avg_visionScore	Fighter_avg_visionWardsBoughtInGame	Fighter_var_goldEarned	Fighter_var_totalDamageTaken	Fighter_var_totalMinionsKilled	Fighter_var_visionScore	Fighter_var_visionWardsBoughtInGame	Mage_avg_goldEarned	Mage_avg_totalDamageTaken	Mage_avg_totalMinionsKilled	Mage_avg_visionScore	Mage_avg_visionWardsBoughtInGame	Mage_var_goldEarned	Mage_var_totalDamageTaken	Mage_var_totalMinionsKilled	Mage_var_visionScore	Mage_var_visionWardsBoughtInGame	Marksman_avg_goldEarned	Marksman_avg_totalDamageTaken	Marksman_avg_totalMinionsKilled	Marksman_avg_visionScore	Marksman_avg_visionWardsBoughtInGame	Marksman_var_goldEarned	Marksman_var_totalDamageTaken	Marksman_var_totalMinionsKilled	Marksman_var_visionScore	Marksman_var_visionWardsBoughtInGame	Support_avg_goldEarned	Support_avg_totalDamageTaken	Support_avg_totalMinionsKilled	Support_avg_visionScore	Support_avg_visionWardsBoughtInGame	Support_var_goldEarned	Support_var_totalDamageTaken	Support_var_totalMinionsKilled	Support_var_visionScore	Support_var_visionWardsBoughtInGame	Tank_avg_goldEarned	Tank_avg_totalDamageTaken	Tank_avg_totalMinionsKilled	Tank_avg_visionScore	Tank_avg_visionWardsBoughtInGame	Tank_var_goldEarned	Tank_var_totalDamageTaken	Tank_var_totalMinionsKilled	Tank_var_visionScore	Tank_var_visionWardsBoughtInGame	solo_q_tier	solo_q_division	flex_tier	flex_division CROOOOWLEY	25	2.260554722071736	6864083.82820323	0.47980711271846227	0.320478698717192	20265297829170.77	0.02661919477714487	1	2.3967936196341078	10962427.6713376	0.5111070648215492	0.5427833893513709	81154945240574.27	0.024258264894387396	1	0.918518518519	81147.3333333	0.0	0.49253772290799996	4293280806.89	0.0	3	1.70754554088	828178.333333	0.33333333333299997	0.0172149233849	160369747568.0	0.031746031746	9	1.68106144688	213825.090909	0.181818181818	0.000513397814864	468829394.628	0.000275482093664	11	2.911570415585645	1529763.7819986679	0.48907388137364155	1.2529521347669643	1053426585734.1366	0.03646934074305244	1	11680.462558592844	18106384.89288993	25065.893407028812	116465023.93893169	99.45891536337494	3904.6997646506766	2.9533758159677608	57.644084724253915	0.8208688012174268	0.7286511584593942	11469.314351222643	17136995.783183146	27923.65451180646	181984220.52871716	100.92160236584067	5077.576261524498	3.7443943932853707	109.2962734594863	0.9609747464438371	1.107473808233661	8317.66666667	16988370.8889	20381.6666667	102204994.889	84.0	4868.66666667	7.0	12.666666666700001	0.0	0.0	10069.090909100001	36279729.9008	17109.5454545	100137342.066	128.727272727	6323.65289256	5.0	15.8181818182	0.0	0.0	9477.0	6539197.09091	21906.4545455	34243146.4298	33.4545454545	260.79338843	10.181818181799999	11.6033057851	0.0909090909091	0.0826446280992	9825.625854595915	13764921.59992077	25555.493482192764	164012705.58741167	76.58292477938058	3841.630908331774	2.86599590260034	81.08102992001525	1.0857369380187498	1.4179848488727067	BRONZE	III	BRONZE	III	
 Lord Bloodborne	17	2.260554722071736	6864083.82820323	0.47980711271846227	0.320478698717192	20265297829170.77	0.02661919477714487	1	1.4011417815	363259.0	0.214285714286	0.327267748991	7111411848.14	0.0136054421769	14	2.5544823422180145	3838291.371938946	0.49923547400615165	0.8082932045232417	7660745818233.641	0.0324889802019569	1	2.4938788952761173	6441882.871882191	0.5244037714920332	0.31061071189814654	26196227906221.355	0.021438400171657445	1	3.338003380835021	1217417.1694138742	0.49546578730420193	1.001510970282708	1260613638859.7754	0.01964309686686008	1	2.911570415585645	1529763.7819986679	0.48907388137364155	1.2529521347669643	1053426585734.1366	0.03646934074305244	1	11680.462558592844	18106384.89288993	25065.893407028812	116465023.93893169	99.45891536337494	3904.6997646506766	2.9533758159677608	57.644084724253915	0.8208688012174268	0.7286511584593942	10232.714285700002	9647271.77551	27921.7142857	127361787.918	123.428571429	5731.81632653	6.21428571429	41.5969387755	0.0	0.0	11744.526695295814	17796483.8984417	18516.161296902676	83056465.71901551	152.13390713601265	4212.9416236988145	2.663125080930844	59.8979623076434	0.7842058659056801	0.875073441614909	12352.255629860665	19933929.33629191	19233.543965213477	78592136.34436634	181.92917739702798	4454.032328296132	2.9328823551162655	63.38769537233669	0.5610814184032559	0.5425806232634869	9175.676798366509	11601407.540665831	18078.42403916566	85694268.81888403	30.136374695611504	1002.291012799328	6.863711316336405	263.60171887453595	1.6135957552635456	1.9522036893138053	9825.625854595915	13764921.59992077	25555.493482192764	164012705.58741167	76.58292477938058	3841.630908331774	2.86599590260034	81.08102992001525	1.0857369380187498	1.4179848488727067	BRONZE	IV	nan	nan	
 Osahc	322	1.36504810403	601194.722222	0.388888888889	0.0736181508758	163002510909.0	0.0570987654321	36	1.55022254488	697058.909091	0.49350649350599995	0.19013623483699998	174962028723.0	0.059481643897199996	77	1.88935552222	410664.844444	0.533333333333	0.543719844986	36906561168.7	0.106666666667	45	1.59164303219	558052.62069	0.396551724138	0.22487463789700002	59190074684.4	0.0411662703131	58	2.02780063074	158675.466667	0.4	1.0345570904	5414786086.12	0.08222222222219999	15	2.0501152885	513192.57894700003	0.526315789474	0.395558268481	156337880774.0	0.083810403201	38	10183.272727299998	20322215.3802	25199.5454545	206173851.79299998	75.29545454550001	3306.43543388	2.72727272727	84.7892561983	0.477272727273	0.43130165289300004	10472.533333299998	16919160.4044	27293.1	266526001.646	74.9222222222	3939.82728395	3.27777777778	80.57839506170001	0.611111111111	0.65987654321	11802.2352941	15213823.0035	22137.098039200002	113274213.06899999	117.13725490200001	3414.58900423	2.25490196078	30.778162245300003	0.686274509804	0.803537101115	11135.590909100001	30745670.0599	22436.181818200002	141853331.391	122.0	3867.21212121	1.5606060606099998	31.8523875115	0.19696969697	0.249081726354	9378.15789474	21218366.6593	20723.8947368	142449296.726	47.6842105263	1786.00554017	2.26315789474	92.19390581719999	1.47368421053	2.35457063712	11214.0	21905390.2308	31653.019230799997	294797750.903	95.6153846154	4830.92899408	1.7115384615399998	36.4360207101	0.673076923077	1.06619822485	BRONZE	III	nan	nan	
0mega0	84	2.260554722071736	6864083.82820323	0.47980711271846227	0.320478698717192	20265297829170.77	0.02661919477714487	1	1.526985105	624389.432432	0.351351351351	0.179988950395	81606685127.1	0.050726402077800006	37	1.90906233062	588655.9333329999	0.46666666666699996	0.13135256603599998	38559297204.7	0.0622222222222	15	2.4938788952761173	6441882.871882191	0.5244037714920332	0.31061071189814654	26196227906221.355	0.021438400171657445	1	2.125	471357.0	0.3	0.0	0.0	0.0	10	1.28148535109	645128.684211	0.263157894737	0.0707790507628	127786307501.0	0.0218410398466	19	11680.462558592844	18106384.89288993	25065.893407028812	116465023.93893169	99.45891536337494	3904.6997646506766	2.9533758159677608	57.644084724253915	0.8208688012174268	0.7286511584593942	9597.73684211	9643554.19391	25037.2368421	73204126.286	95.6315789474	3876.75900277	3.8947368421099995	45.778393351800005	0.0	0.0	10103.125	27891853.1094	17555.75	106035863.438	112.25	4960.4375	3.75	22.5625	0.0	0.0	12352.255629860665	19933929.33629191	19233.543965213477	78592136.34436634	181.92917739702798	4454.032328296132	2.9328823551162655	63.38769537233669	0.5610814184032559	0.5425806232634869	9309.0	7211809.2	18464.3	96695624.61	64.0	932.0	0.6	3.24	0.0	0.0	7343.15789474	4461209.1856	22585.5789474	36898763.928	55.3157894737	1670.84764543	2.7368421052599996	20.1939058172	0.157894736842	0.44875346260399995	BRONZE	II	BRONZE	IV	
100Xora	95	1.30313131313	229009.166667	0.33333333333299997	0.0527344250587	14838812888.8	0.0277777777778	6	1.4687331282700002	985221.3108110001	0.445945945946	0.315525509676	164349366752.0	0.0674010795632	74	2.5544823422180145	3838291.371938946	0.49923547400615165	0.8082932045232417	7660745818233.641	0.0324889802019569	1	1.5545454545500001	139933.333333	0.666666666667	0.78694214876	4032678560.22	0.222222222222	3	1.6666666666699999	96310.0	0.5	0.0	0.0	0.0	2	2.18181818182	448875.0	0.8	0.0	0.0	0.0	5	9686.5	13249828.9167	24361.6666667	133521285.55600001	94.8333333333	3689.80555556	1.33333333333	4.88888888889	0.0	0.0	11151.7763158	17352559.9894	29788.671052599995	184086695.98400003	146.35526315799999	5212.88694598	2.3026315789500003	17.579466759000002	0.0	0.0	11744.526695295814	17796483.8984417	18516.161296902676	83056465.71901551	152.13390713601265	4212.9416236988145	2.663125080930844	59.8979623076434	0.7842058659056801	0.875073441614909	7081.5	18928653.25	12982.0	67814758.5	85.75	2480.6875	0.0	0.0	0.0	0.0	9228.5	689730.25	15342.5	4034072.25	41.0	256.0	5.5	30.25	0.0	0.0	8175.33333333	18314614.8889	12989.5	65141811.9167	111.833333333	3441.80555556	5.5	9.583333333330001	0.0	0.0	BRONZE	II	BRONZE	I	
1MALANDROVOADOR1	2	2.81318681319	267207.571429	0.5714285714289999	1.0563941553	24779860169.4	0.0068027210884399995	7	1.53055555556	154041.4	0.4	0.546327160494	5839209092.24	0.14	5	2.5544823422180145	3838291.371938946	0.49923547400615165	0.8082932045232417	7660745818233.641	0.0324889802019569	1	2.4938788952761173	6441882.871882191	0.5244037714920332	0.31061071189814654	26196227906221.355	0.021438400171657445	1	3.338003380835021	1217417.1694138742	0.49546578730420193	1.001510970282708	1260613638859.7754	0.01964309686686008	1	2.911570415585645	1529763.7819986679	0.48907388137364155	1.2529521347669643	1053426585734.1366	0.03646934074305244	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7024.0	32273761.0	9506.5	65763990.25	98.0	9604.0	8.0	64.0	1.0	1.0	11744.526695295814	17796483.8984417	18516.161296902676	83056465.71901551	152.13390713601265	4212.9416236988145	2.663125080930844	59.8979623076434	0.7842058659056801	0.875073441614909	12352.255629860665	19933929.33629191	19233.543965213477	78592136.34436634	181.92917739702798	4454.032328296132	2.9328823551162655	63.38769537233669	0.5610814184032559	0.5425806232634869	9175.676798366509	11601407.540665831	18078.42403916566	85694268.81888403	30.136374695611504	1002.291012799328	6.863711316336405	263.60171887453595	1.6135957552635456	1.9522036893138053	9825.625854595915	13764921.59992077	25555.493482192764	164012705.58741167	76.58292477938058	3841.630908331774	2.86599590260034	81.08102992001525	1.0857369380187498	1.4179848488727067	BRONZE	IV	nan	nan	
1xXhidekiXx1	14	1.7258064516099998	2552071.0	0.23809523809500002	0.0	0.0	0.0	21	1.72474463948	3493822.4150900003	0.358490566038	0.031528214883400005	616409764441.0	0.0025492040889	53	1.8091473133000002	7349219.54098	0.49180327868900003	0.0034424630638099996	3559761586300.0	0.005469195698189999	61	2.4938788952761173	6441882.871882191	0.5244037714920332	0.31061071189814654	26196227906221.355	0.021438400171657445	1	2.68716029582	950699.7241379999	0.448275862069	0.373823012052	99414322341.1	0.0231866825208	29	2.911570415585645	1529763.7819986679	0.48907388137364155	1.2529521347669643	1053426585734.1366	0.03646934074305244	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8639.6	4586577.04	28508.4	122543619.44	34.4	512.24	10.0	38.0	0.0	0.0	10871.6	6009162.64	14725.2	21092580.56	193.6	1659.84	7.2	61.36	0.0	0.0	12352.255629860665	19933929.33629191	19233.543965213477	78592136.34436634	181.92917739702798	4454.032328296132	2.9328823551162655	63.38769537233669	0.5610814184032559	0.5425806232634869	8463.0	1344525.0	16661.5	1653912.25	25.5	92.25	9.25	0.6875	0.0	0.0	9825.625854595915	13764921.59992077	25555.493482192764	164012705.58741167	76.58292477938058	3841.630908331774	2.86599590260034	81.08102992001525	1.0857369380187498	1.4179848488727067	BRONZE	III	BRONZE	IV	
20Come70Fuji	20	1.7899839790099998	2205799.65306	0.397959183673	0.14583826842	402495094371.0	0.0221672945616	98	1.57809025209	3937787.03911	0.46927374301700003	0.156154575392	5813335819320.0	0.0169695507364	179	1.5037605198700001	2211098.54167	0.416666666667	0.124961594587	1178658840490.0	0.0248538011696	24	2.5357142857099997	571929.0	0.75	0.0	0.0	0.0	4	2.91666666667	149447.0	0.5	0.0	0.0	0.0	2	2.29662100735	2759278.92982	0.508771929825	0.326285776857	2629237340640.0	0.0248163676142	57	9546.85714286	7607463.836730001	24814.428571400003	95061711.10200001	66.8571428571	1944.40816327	7.57142857143	39.387755102	0.0	0.0	10671.444444399998	6923380.91358	28527.6666667	43790180.2222	80.7777777778	3281.0617284	7.333333333330001	64.2222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7774.0	0.0	15256.0	0.0	65.0	0.0	8.0	0.0	0.0	0.0	9831.0	9063798.0	27113.6666667	81633970.8889	69.0	662.0	3.33333333333	22.2222222222	0.0	0.0	BRONZE	III	BRONZE	II	
20matar agr	23	3.2093216812299996	11212246.4045	0.606741573034	0.011072333431599999	1380232068870.0	0.00418335609599	89	2.29445744716	1976984.63905	0.43195266272200006	0.930727301566	839651270069.0	0.0321956277987	169	2.33442755586	2823600.0090900003	0.481818181818	0.464050738949	2369091124640.0	0.019677191495400002	110	2.10897104482	1972632.5263200002	0.447368421053	0.039223891199699996	467523696251.0	0.007646583564170001	38	2.68804926403	951795.5	0.447368421053	0.050029840449599995	88189762391.7	0.00419025251917	38	2.0533179925	1358374.2083299998	0.3125	0.483006537965	784130545911.0	0.0163928952991	48	12670.5	45964547.25	19200.3333333	84757939.2222	122.666666667	5029.88888889	0.0	0.0	0.0	0.0	11388.111111100001	27831774.5432	28582.3333333	261640441.11099997	131.0	5007.33333333	10.3333333333	284.444444444	0.444444444444	0.246913580247	11822.25	11124520.6875	22263.75	11765906.1875	145.5	1778.25	0.0	0.0	0.0	0.0	952.0	0.0	1165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6781.33333333	22050621.5556	12595.0	82327228.6667	30.0	674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	BRONZE	I	BRONZE	V	
 Blind Hook	162	1.50588300588	256148.63636399998	0.363636363636	0.30654335982299996	15912509891.1	0.07988980716249999	11	1.7216955266999998	310499.933333	0.4	0.297888684099	28109453335.7	0.0933333333333	15	2.85201527251	381825.428571	0.5714285714289999	2.01804091815	34152223205.0	0.109977324263	21	2.98003478003	827262.538462	0.538461538462	1.1851200981799999	225090907016.0	0.0692472057857	39	6.22132034632	371536.454545	0.5	25.3859050852	26073323870.2	0.0454545454545	22	3.29675925926	163292.5	0.5	1.84650441529	11750358945.4	0.111111111111	12	11072.5833333	15966349.4097	25445.25	117207906.854	122.333333333	2634.38888889	5.33333333333	73.05555555560001	0.166666666667	0.138888888889	10492.1666667	16924134.3611	24509.3333333	61358592.3333	100.5	5894.80555556	2.3888888888900004	25.4598765432	0.444444444444	0.35802469135799997	13503.307692299997	15907511.0592	23118.115384599998	96083822.17899999	157.653846154	4221.68786982	0.46153846153800004	5.32544378698	0.307692307692	0.213017751479	12593.6716418	35158617.9519	19126.8059701	114068049.67899999	164.686567164	6905.73758075	1.70149253731	31.492982846999997	0.298507462687	0.20940075740699998	8557.22222222	9687995.4321	16389.4444444	82770636.8395	25.3703703704	150.381344307	0.666666666667	11.5555555556	1.55555555556	1.20987654321	10008.8333333	15711072.9722	22316.75	80687732.6875	105.833333333	6911.80555556	0.416666666667	1.90972222222	0.916666666667	1.07638888889	SILVER	IV	SILVER	III	
 Cabrito xD	91	2.6688479262700002	476537.2	0.3	0.676341178053	62299136141.6	0.09	10	3.49134615385	191667.5	0.6	7.65017474112	5495399435.65	0.123333333333	10	2.38934636792	223304.571429	0.428571428571	0.884726424364	8506516953.96	0.102040816327	7	3.11125534616	2036284.6041700002	0.520833333333	0.271175698717	1050983759870.0	0.011140046296299999	48	5.38888888889	26759.6666667	1.0	0.672839506173	24328291.5556	0.0	3	1.29166666667	59189.333333300005	0.33333333333299997	0.313368055556	82706947.5556	0.0555555555556	3	12939.4	10551029.64	23883.9	84558874.29	153.4	3245.44	7.0	119.4	0.4	0.44	9592.2	16103108.96	20032.4	115469964.24	121.3	6205.61	8.5	83.45	0.3	0.21	12466.4285714	7218021.38776	19606.428571400003	36427701.3878	177.57142857099998	1127.10204082	3.2857142857099997	27.0612244898	0.14285714285700002	0.122448979592	12534.105263200001	17886702.4801	17407.701754400005	65823279.8584	189.07017543900002	4880.83718067	2.1578947368400003	37.8873499538	0.140350877193	0.120652508464	11073.3333333	5586637.55556	15937.0	36208886.0	28.6666666667	50.888888888900006	20.6666666667	854.2222222219999	0.666666666667	0.222222222222	11376.25	30536814.6875	35916.5	299824672.25	57.0	1065.0	0.0	0.0	0.75	0.6875	SILVER	I	SILVER	III	
 ImS TrapLord	870	1.35298624046	770746.882353	0.176470588235	0.00231692715126	126125842290.0	0.0007909045971330001	17	2.34824178015	5471501.98584	0.535410764873	0.214585814739	7419212656310.0	0.012298753550100001	353	2.17284897619	3420447.98558	0.504807692308	0.27354589088500003	1893390840880.0	0.019673800043799997	208	1.94883119311	3394105.26882	0.41935483871	0.158541808357	4763622129870.0	0.012339163899999998	93	1.47058823529	41868.0	0.33333333333299997	0.0	0.0	0.0	3	2.41111111111	1608667.0	0.375	0.0	0.0	0.0	16	9486.88888889	9974498.4321	19419.8333333	80314353.3611	118.5	2705.47222222	0.5	2.25	0.0	0.0	11624.4930876	21643031.9135	30498.101382499997	269983982.381	135.046082949	5272.77206991	0.36635944700499995	3.13075771412	0.147465437788	0.227101870925	11253.664311	26424495.911999997	18038.544169599998	91732432.8982	112.303886926	4447.73804143	1.10954063604	20.0480715204	0.127208480565	0.167563585511	11340.5855856	21969765.1256	18231.8018018	74098596.6454	149.693693694	4324.68095122	1.0	14.738738738699999	0.07207207207210001	0.120931742553	8448.66666667	12048208.2222	11166.3333333	28251101.5556	14.333333333299999	108.22222222200001	7.333333333330001	59.5555555556	0.0	0.0	9771.14285714	18230017.3605	31782.6190476	211266030.426	44.38095238100001	1645.95011338	0.0	0.0	0.0	0.0	SILVER	V	BRONZE	III	
 Mouth Owner	609	2.44187242798	923895.7777780001	0.444444444444	0.012551016952	80542070709.7	0.0385802469136	9	2.5365470600599997	1756312.4881	0.5	0.646575614932	1419243100010.0	0.0476757369615	84	3.15458988764	9270008.67	0.61	0.182168975925	5314394770680.0	0.015878723404299997	100	4.2039345063499995	997201.818182	0.545454545455	3.12770938801	362711744679.0	0.11535812672199999	22	3.46985885922	734956.351064	0.478723404255	0.43980242441699996	117995868440.0	0.0173069769241	94	3.28733637913	2962513.58462	0.538461538462	0.133848531789	1022907523290.0	0.00902329841194	260	11075.9	27348718.49	26985.3	295517271.21	57.3	2888.41	0.0	0.0	0.5	0.45	10295.5287356	13327861.8814	25330.8735632	131741159.329	75.6781609195	2188.79297133	0.540229885057	14.0644735104	0.218390804598	0.354604307042	12275.210084	23185413.7626	15934.563025200001	72486336.9015	78.9243697479	3058.84301956	0.605042016807	14.7767813008	1.42857142857	1.7238895558200003	10727.7083333	21163821.2899	11035.6666667	42240065.7222	154.91666666700002	6113.99305556	11.208333333299999	121.164930556	1.08333333333	0.6597222222219999	9755.3	13657329.45	20193.8	118511011.22	36.88	775.5856	2.54	103.5884	1.9	2.31	9534.05576208	12253419.7553	22440.9256506	135063205.794	47.2118959108	1771.10379901	4.843866171	196.12432111200002	1.4758364312299999	2.4427246721299998	SILVER	V	SILVER	III	
 PB S1N1STR0 	747	1.8035172326400002	3452588.30909	0.527272727273	0.11091945798800001	1417043462660.0	0.032011285449999996	55	1.9186885432599998	2934087.2804900003	0.512195121951	0.23357274043200002	3235288706440.0	0.0230043341658	246	2.05906896086	1182103.76316	0.486842105263	0.332313528713	367348026132.0	0.0268527678846	76	1.9309080327099999	1751135.85965	0.42105263157899997	0.31165733824299996	1415556330650.0	0.037919359803	57	2.37183457933	1245240.68421	0.47368421052599996	0.181819760191	522874437952.0	0.0186560822133	114	2.5502208789200003	1602216.70732	0.50406504065	0.50774270593	1903678697630.0	0.0230455866324	123	12031.6393443	20086925.7716	27276.2786885	146360314.758	116.93442623	7591.89733942	1.80327868852	47.535071217399995	0.8196721311480001	0.410104810535	11280.2234432	19472074.723	28819.0805861	199085691.81	97.54945054950001	5575.88125428	4.19413919414	84.1857531967	0.849816849817	0.46462450858099996	11391.067415700001	18294999.7258	20232.7977528	81131186.81300001	120.516853933	4475.41825527	4.80898876404	132.76126751700002	0.932584269663	0.849387703573	11840.0857143	20136962.0498	19262.9428571	75391229.8253	144.0	4958.88571429	1.4571428571399998	29.391020408200003	0.985714285714	0.842653061224	9339.42276423	15351844.5042	20863.2601626	131975689.91600001	35.7804878049	469.016855047	18.5447154472	696.898407033	1.3739837398399999	0.9983475444509999	10656.030534399999	15782964.5945	29307.664122099995	184009144.284	84.1832061069	4815.4168172	3.6335877862599997	80.9344443797	1.1145038167899999	0.574675135482	SILVER	III	nan	nan	
 Roll is my main	520	1.5777222777200002	624955.459459	0.37837837837800004	0.547814644398	75433244309.2	0.06478776073369999	37	1.88106866134	3098680.2365599996	0.516129032258	0.46505253885799996	6938062388630.0	0.03786922793169999	93	1.9524971504799997	2620956.95745	0.425531914894	0.362492272535	3192383375230.0	0.0316574609184	94	2.3588615059799998	1602598.48889	0.522222222222	1.5477630216799998	416820280378.0	0.06958553791889999	90	2.74995818796	666975.603774	0.547169811321	2.01212870996	323215392278.0	0.0396703776821	53	2.7450608459599994	1322501.20313	0.625	0.866988172849	1389572622380.0	0.0306881075796	64	10957.9761905	17252658.8804	25483.261904799998	112370268.146	69.5714285714	3473.53061224	6.7380952381	228.193310658	0.8095238095239999	0.773242630385	10314.125	19919978.0094	26261.1916667	191218824.405	59.3416666667	3093.29159722	14.3916666667	635.604930556	0.925	1.0860416666700001	10667.6134454	24189073.296	17412.579831900002	99506868.4285	122.352941176	4347.00148295	2.09243697479	62.655320951899995	0.705882352941	0.812654473554	12698.4948454	21392882.7036	21332.3608247	73134631.1378	152.41237113399998	4401.80933149	4.84536082474	120.81113827200001	0.546391752577	0.474651929004	9763.55172414	10999172.4887	19566.1724138	77074511.2117	42.5	2446.97413793	1.15517241379	33.096611177199996	1.12068965517	1.1061236623100001	10161.452381000001	22563531.2715	27197.9285714	250654512.04299998	66.9166666667	3461.83829365	0.880952380952	16.7477324263	0.8928571428569999	0.738520408163	SILVER	I	BRONZE	IV	
